nid,title,regist_dt,relm,creat_yr,category,region,isbn,relte_area,writer,doc_prdctn_dt,cpyrht,job_se,url
19324367,"2016-2020 서울특별시 건축기본계획 수립을 위한 학술연구",20190518154526,정책연구자료,2016,기타,서울시전체,,서울시(학술용역),곽민호,20161230,"CC BY-NC",U,https://opengov.seoul.go.kr/research/19324367
19324368,"백년을 바라보는 서울대공원 비전수립 연구용역",20191003154526,기타,2014,기타,서울시전체,,서울시(학술용역),조진성,20150601,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19324368
19324369,"노후 공공주택단지 재정비 사례 및 추진방안 연구",20191115154526,정책연구자료,2017,기타,서울시전체,,서울시(학술용역),유영섭,20180101,"CC BY-ND",U,https://opengov.seoul.go.kr/research/19324369
19324370,"제515차-양천권역 신교통수단(트램)도입 기본구상 및 타당성 조사-타당성심사",20180825154526,정책연구자료,2018,기타,양천구,,서울시(기술용역),신경택,20180424,"CC BY",U,https://opengov.seoul.go.kr/research/19324370
19324371,"정비사업 역사생활문화유산 등 심층조사 용역",20191115154526,기타,2019,기타,서울시전체,,서울시(기술용역),조중환,20191006,"CC BY-ND",U,https://opengov.seoul.go.kr/research/19324371
19324372,"어린이집 길라잡이(근로기준법의 이해)",20190924154526,정책연구자료,2019,기타,서울시전체,,서울시여성가족재단,임보라,20190701,"CC BY",U,https://opengov.seoul.go.kr/research/19324372
19324373,"서울시 자치구별 도서관운영방식 비교와 발전방안",20180703154526,정책연구자료,2016,기타,서울시전체,,서울특별시의회,,20160527,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19324373
19324374,"한 눈에 보는 서울 2017",20180213154526,정책연구자료,2017,기타,서울시전체,9791156216872,서울연구원,변미리,20171231,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19324374
19324375,"서울시 공공기관 경영평가제도 개선방안",20180322154526,정책연구자료,2017,기타,서울시전체,9791157002511,서울연구원,김귀영,20171231,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19324375
19324376,"서울시 공원녹지 생물다양성 지표개발과 적용방안",20181012154526,정책연구자료,2018,기타,서울시전체,9791157003051,서울연구원,송인주,20180630,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19324376
19324377,"서울의 도시형태 연구",20200806141028,정책연구자료,2010,기타,서울시전체,,서울연구원(정책),"박현찬,임희지,이성창,민현석,여혜진",20100628,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/19324377
19324378,"서울시 미세먼지 관리정책의 사회경제적 편익",20190712154526,정책연구자료,2019,기타,서울시전체,,서울연구원,황인창,20190711,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19324378
19324379,"서울시 미세먼지 관리정책의 사회경제적 편익",20190718154526,정책연구자료,2019,기타,서울시전체,,서울연구원,황인창,20190717,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19324379
19324380,"서울시 투자사업 평가를 위한 보행시설 유형별 경제성 분석방안",20190724154526,정책연구자료,2015,기타,서울시전체,9791157000609,서울연구원,권용훈,20150531,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19324380
19345655,"제2266차-성공회대학교 공영주차장 건설 타당성조사용역 - 타당성심사-타당성심사",20191214155027,기타,2019,기타,구로구,,서울시(기술용역),진명정,20191212,"CC BY",U,https://opengov.seoul.go.kr/research/19345655
19354742,"서울시 정비사업 출구전략의 한계 및 개선방안 연구",20191214153024,정책연구자료,2019,기타,서울시전체,,서울특별시의회,관리자,20190723,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/19354742
19368889,"제1495차-N서울타워 주변 야간경관 특화 기본계획 수립 용역-타당성심사",20191218152525,정책연구자료,2019,기타,기타,,서울시(기술용역),이원준,20191205,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19368889
19368890,"서울시 문화분야 통계체계 구축 기본방향과 과제",20191217152525,정책연구자료,2019,기타,서울시전체,,서울연구원,백선혜,20191216,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/19368890
19368891,"‘걷는 도시, 서울’ 정책효과와 향후 정책방향",20191217152525,정책연구자료,2019,기타,서울시전체,,서울연구원,이신해,20191216,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/19368891
19368892,"노인복지관, 초고령사회 새로운 역할 기대 자치구별 특성 반영해 기능 재설정 필요",20191217152525,정책연구자료,2019,기타,서울시전체,,서울연구원,윤민석,20191216,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/19368892
19368893,"시민 건강증진 위한 도시공원 활용도의 향상방안",20191217152525,정책연구자료,2019,기타,서울시전체,,서울연구원,"김원주, 손창우",20191216,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/19368893
19405187,"서울특별시 도로건설관리계획 수립",20191221154026,정책연구자료,2019,기타,서울시전체,,서울시(학술용역),이종현,20191219,"CC BY",U,https://opengov.seoul.go.kr/research/19405187
19416348,"기타 농산가공품류의 납, 카드늄 및 나트륨 모니터링 ",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,정보경,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416348
19416349,"국내 유통 주류의 인공감미료 모니터링",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,이현경,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416349
19416350,"커피음료의 카페인 및 당 함량 분석",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,이은순,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416350
19416351,"LC-MS/MS법에 의한 포도주와 포도주스에서 오크라톡신 A 오염실태 조사",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,신재민,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416351
19416352,"근적외선 분광분석기와 동위원소질량분석기를 이용한 밀가루의 원산지 판별",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,김지혜,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416352
19416353,"서울지역에서 판매되는 도시락의 나트륨, 칼륨 함량 조사",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,김욱희,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416353
19416354,"서울지역 식육판매점의 식육 미생물 오염실태 조사",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,박미애,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416354
19416355,"반려견 치아관리 인식조사 및 구강치아표면의 세균동정 연구",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,성호경,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416355
19416356,"서울시 유통 식육가공품에 대한 최근 3년간(2016~2018) 아질산이온 함량 조사",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,곽정연,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416356
19416357,"LC-MS/MS를 이용한 채소류 중 이미다클로프리드 분석",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,정희정,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416357
19416358,"백수오와 이엽우피소의 진위판별을 위한 Real-time PCR 시험법 비교연구",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,장정임,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416358
19416359,"유통 수입 곡류 및 곡류가공품에서 Glyphosate, Glufosinate 및 대사체 동시분석",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,홍미선,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416359
19416360,"서울지역 유통 한약재 중 잔류농약 분포도 조사 연구(2016-2017)",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,박혜원,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416360
19416361,"일회용 기저귀의 포름알데히드 함량 조사",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,조성자,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416361
19416362,"팬티라이너의 산 · 알카리 및 포름알데히드 함량 조사",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,김희선,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416362
19416363,"서울시 산후조리원에서 유행한  호흡기세포융합 바이러스의 유전적 특성분석",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,유진경,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416363
19416364,"2018년 서울소재 의료기관 큐열 환자의 역학적 연구",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,김지혜,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416364
19416365,"강북지역 소재 전통시장 유통 수산물에서 분리한 장염비브리오균의 항생제 감수성",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,김수진,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416365
19416366,"생물성 연소 지표물질을 이용한 서울시 초미세먼지 평가",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,심미희,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416366
19416367,"서울시내 자동차 도장시설에서의 휘발성유기화합물 배출특성",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,김은숙,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416367
19416368,"저가형 미세먼지 측정기의 성능평가",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,임윤석,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416368
19416369,"위성자료를 이용한 동아시아지역 이산화질소 감시 및 한반도 지상관측자료와의 비교",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,권은한,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416369
19416370,"투과전자현미경을 이용한 공원조경석 중 자연발생석면의 형태 연구",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,정숙녀,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416370
19416371,"서울지역 대형공사장 소음도 평가 및 공정별 소음특성에 관한 연구",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,류인철,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416371
19416372,"통계모형을 이용한 수질자동측정망 자료 활용방안 연구 (감시기준 설정을 중심으로)",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,이진효,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416372
19416373,"서울지역 먹는물공동시설 수질특성 연구",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,윤종철,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416373
19416374,"도시지역 빗물의 수질 특성 및 이용 가능성 연구",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,조혜윤,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416374
19416375,"서울시 한강 수질 예측 시스템 구축방안 연구",20191222162029,논문,2019,기타,서울시전체,9771229366000,보건환경연구원,조수석,20191004,"CC BY-NC-ND",U,https://opengov.seoul.go.kr/research/19416375
19432333,"1인 가구 주거공동체 및 사회적관계 활성화 방안 연구",20191224151526,정책연구자료,2019,기타,서울시전체,979-11-89763-55-8(93330),서울시여성가족재단,김영정,20190831,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/19432333
19507463,"서울시 성평등 노동정책 기본계획 수립 연구",20200103150026,정책연구자료,2019,기타,서울시전체,,서울시여성가족재단,국미애,20191031,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/19507463
19507464,"서울시 사회서비스(보육분야) 효율적 운영체계 마련",20200103150026,정책연구자료,2019,기타,서울시전체,,서울시여성가족재단,안현미,20190731,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/19507464
19507465,"도로오염 배출원인의 유해대기 오염물질 배출량 관리를 위한 입법정책 용역",20200103150026,정책연구자료,2019,기타,서울시전체,,서울특별시의회,관리자,20190531,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/19507465
19507466,"서울형 커뮤니티케어 모형개발을 위한 연구",20200103150026,정책연구자료,2019,기타,서울시전체,,서울특별시의회,관리자,20190620,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/19507466
19507467,"동대문디자인플라자(DDP)활용방안에 관한 연구",20200103150026,정책연구자료,2019,기타,서울시전체,,서울특별시의회,관리자,20190910,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/19507467
